idx,label,nov_score
857,NG_063102.1,-0.11594952142033105
125,NG_062683.1,-0.11604586700689234
933,NG_065802.1,-0.11610042325293446
1856,NG_065159.1,-0.11611604711960882
699,NG_063524.1,-0.11614350382554428
808,NG_063101.1,-0.11640734038034578
995,NG_065154.1,-0.1166451813476832
1613,NG_063105.1,-0.11674638735465487
1974,NG_062442.1,-0.11676250409775812
613,NG_063522.1,-0.11683603068132603
1166,NG_062444.1,-0.11694137023278878
887,NG_063102.1,-0.1169727636859404
168,NG_063110.1,-0.11702819148483556
205,NG_063111.1,-0.11702819148483556
1836,NG_070799.1,-0.11718097646572578
1906,NG_061300.1,-0.11780472595724684
1893,NG_065159.1,-0.11782717663400799
640,NG_063522.1,-0.11788429320392019
1331,NG_063530.1,-0.11788745433530234
1374,NG_061040.1,-0.1179002011880188
1882,NG_065159.1,-0.11791022766222925
35,NG_065155.1,-0.11798994616835368
823,NG_063101.1,-0.1183757333032397
1335,NG_063530.1,-0.11842617395740235
587,NG_063521.1,-0.11847042627112858
1235,NG_070788.1,-0.11864139432669074
1805,NG_070799.1,-0.11871581912609896
1293,NG_063529.1,-0.11876920325840462
661,NG_063524.1,-0.11881515389802927
68,NG_065153.1,-0.11890048192447655
2046,NG_017185.1,-0.11903920850644667
565,NG_063521.1,-0.1191016827166978
1994,NG_062442.1,-0.11913245703294711
1064,NG_065803.1,-0.11913245703294711
1070,NG_065803.1,-0.11922695262348154
505,NG_062140.1,-0.11949094681317063
607,NG_063522.1,-0.11951668879167787
6,NG_065155.1,-0.11960443139344346
885,NG_063102.1,-0.11962225653090275
1370,NG_061040.1,-0.11964944587071336
297,NG_065156.1,-0.1197064655128467
1628,NG_063105.1,-0.11978183872485848
969,NG_065154.1,-0.11982069974203785
1176,NG_062444.1,-0.11984761644340397
1320,NG_063530.1,-0.11986181611210839
1160,NG_062444.1,-0.11989195465913577
1530,NG_061036.1,-0.12008478904713338
812,NG_063101.1,-0.12024267284567763
1352,NG_061040.1,-0.12024504935975933
1018,NG_065157.1,-0.12036867932240847
590,NG_063521.1,-0.12040446842935143
1157,NG_062444.1,-0.12045717693780505
1779,NG_063107.1,-0.12048189117453734
879,NG_063102.1,-0.12048701827710889
674,NG_063524.1,-0.1204892440879386
1322,NG_063530.1,-0.12058205465724908
1325,NG_063530.1,-0.12079405759027528
793,NG_062141.1,-0.1208039103180718
422,NG_061105.1,-0.12099957380989468
408,NG_061105.1,-0.12099957380989468
404,NG_061105.1,-0.12105825333308001
569,NG_063521.1,-0.12108568281098958
253,NG_065156.1,-0.12110108010274084
1095,NG_065803.1,-0.12112709435343089
1389,NG_061040.1,-0.1211728869294536
1276,NG_063529.1,-0.1211846283320544
1781,NG_063107.1,-0.12121975842997068
521,NG_062140.1,-0.12137153782749383
730,NG_061034.1,-0.12141294731383745
1341,NG_063530.1,-0.12142835906276456
1657,NG_063104.1,-0.12152630728575348
1007,NG_065157.1,-0.1215653016562967
958,NG_065154.1,-0.1217032321643417
952,NG_065154.1,-0.12182139007430748
1459,NG_063532.1,-0.12188791575516839
648,NG_063522.1,-0.12189820961687192
1010,NG_065157.1,-0.12212105418793134
1929,NG_061300.1,-0.12216930355512728
557,NG_063521.1,-0.1223472175676878
318,NG_061033.1,-0.12237551744343556
106,NG_062683.1,-0.12240425541042771
301,NG_061033.1,-0.12246778992617785
1334,NG_063530.1,-0.12260571900142808
1857,NG_065159.1,-0.12266235809888953
124,NG_062683.1,-0.12273581834565778
764,NG_062141.1,-0.12274974497195035
1183,NG_062444.1,-0.12276872571207059
1351,NG_061040.1,-0.12276879748117081
1644,NG_063105.1,-0.12277702313060229
1039,NG_065157.1,-0.12279639689597271
703,NG_061034.1,-0.12288310809495784
50,NG_065153.1,-0.1229462470433576
1677,NG_063104.1,-0.12300666683238393
1888,NG_065159.1,-0.12309216446239624
1398,NG_061040.1,-0.1230926963186656
1691,NG_063104.1,-0.12313093613311782
54,NG_065153.1,-0.12321099438379007
28,NG_065155.1,-0.12326434040591888
31,NG_065155.1,-0.1232718781321977
1201,NG_070788.1,-0.1233578586878028
1751,NG_063107.1,-0.12336601980872458
751,NG_062141.1,-0.12345887846319759
1942,NG_061300.1,-0.12348802577873713
1990,NG_062442.1,-0.12353649675678452
305,NG_061033.1,-0.12365285362602024
1042,NG_065157.1,-0.12377239714294913
1304,NG_063530.1,-0.1239483000011275
1369,NG_061040.1,-0.12403478742951052
1441,NG_063531.1,-0.12407889046767145
1655,NG_063104.1,-0.12412003595343235
1922,NG_061300.1,-0.1241362806388227
1457,NG_063532.1,-0.12418980717212197
365,NG_061032.1,-0.1242250004988808
536,NG_062140.1,-0.12424060757712069
1188,NG_062444.1,-0.1243037469239921
792,NG_062141.1,-0.12438562899779171
747,NG_061034.1,-0.1244040900798346
1045,NG_065157.1,-0.12445258244308754
1383,NG_061040.1,-0.12449397374578591
1268,NG_063529.1,-0.12455494069302936
824,NG_063101.1,-0.12456194330098996
563,NG_063521.1,-0.12456643293669706
1641,NG_063105.1,-0.1246404883251197
1033,NG_065157.1,-0.12465839306345461
710,NG_061034.1,-0.12469872718098901
800,NG_063101.1,-0.12470359661390451
861,NG_063102.1,-0.12478812340308565
844,NG_063101.1,-0.12494599632223974
385,NG_061032.1,-0.12502707267708152
1537,NG_061036.1,-0.12523023796154226
734,NG_061034.1,-0.12529471021312955
29,NG_065155.1,-0.12534615140299143
1546,NG_061036.1,-0.125507695841645
611,NG_063522.1,-0.12555715938154194
646,NG_063522.1,-0.12594576419338105
666,NG_063524.1,-0.1259681219569001
1915,NG_061300.1,-0.12604905352850698
1477,NG_063532.1,-0.12610636987876533
288,NG_065156.1,-0.1261679209446322
1526,NG_061036.1,-0.12624518350104158
1793,NG_063107.1,-0.1263456601704332
1855,NG_065159.1,-0.12636432276435766
209,NG_063111.1,-0.1264114273198887
1535,NG_061036.1,-0.12664844256556113
775,NG_062141.1,-0.12667110450268632
1523,NG_061036.1,-0.126861740680613
416,NG_061105.1,-0.12688688362406236
842,NG_063101.1,-0.126920044630478
1727,NG_063108.1,-0.12707633043262262
719,NG_061034.1,-0.1271217091364213
1964,NG_062442.1,-0.1271311487971976
981,NG_065154.1,-0.1271646317825842
1254,NG_063529.1,-0.12724299382350918
1224,NG_070788.1,-0.12725708742574782
1647,NG_063105.1,-0.12731669410980928
2038,NG_017185.1,-0.1273983341017254
799,NG_062141.1,-0.12741016126664667
139,NG_062683.1,-0.1274373412708718
1432,NG_063531.1,-0.12746757626252292
1885,NG_065159.1,-0.12748310443509453
918,NG_065802.1,-0.1275067081416193
65,NG_065153.1,-0.12760331346258397
551,NG_063521.1,-0.1276367629050259
415,NG_061105.1,-0.1276647198361926
2048,NG_017185.1,-0.12768609225642868
1270,NG_063529.1,-0.12770189763667344
1288,NG_063529.1,-0.12784035509288688
553,NG_063521.1,-0.12784135241757943
122,NG_062683.1,-0.12788447146081022
160,NG_063110.1,-0.12791484497691769
458,NG_062443.1,-0.12802202756054398
477,NG_062443.1,-0.12802533226749846
941,NG_065802.1,-0.12806434977647585
759,NG_062141.1,-0.12824731774111553
1596,NG_061037.1,-0.12832367166215664
1881,NG_065159.1,-0.12836488578073035
244,NG_063111.1,-0.12859826917729622
561,NG_063521.1,-0.12861656801208227
728,NG_061034.1,-0.12862068100487023
516,NG_062140.1,-0.12870901896038245
766,NG_062141.1,-0.12878153276923032
1096,NG_065803.1,-0.1288511175701192
841,NG_063101.1,-0.1288772745325511
1213,NG_070788.1,-0.12890499517213683
1347,NG_063530.1,-0.12901604141467532
22,NG_065155.1,-0.1291849467318401
1284,NG_063529.1,-0.12921991720042464
88,NG_065153.1,-0.12923326404563035
389,NG_061032.1,-0.1293118511937451
1629,NG_063105.1,-0.12942653953723954
1951,NG_062442.1,-0.12964747463151316
1725,NG_063108.1,-0.1296581366350743
25,NG_065155.1,-0.1297970505328908
1774,NG_063107.1,-0.12981926448940356
1853,NG_065159.1,-0.12984456685182222
146,NG_062683.1,-0.12986123600738536
394,NG_061032.1,-0.12989234829816365
723,NG_061034.1,-0.1298938181786975
1024,NG_065157.1,-0.12991005747959805
1489,NG_063532.1,-0.12991893971362795
2012,NG_017185.1,-0.12998977601406586
652,NG_063524.1,-0.1300081598009588
1527,NG_061036.1,-0.13003692562654584
440,NG_061105.1,-0.13009541317460582
1026,NG_065157.1,-0.13016174724172563
863,NG_063102.1,-0.13017359910342202
2022,NG_017185.1,-0.13018132401871402
1292,NG_063529.1,-0.13028386766124572
1434,NG_063531.1,-0.13032766478254643
1607,NG_063105.1,-0.13036326440423007
1047,NG_065157.1,-0.1303718087649866
310,NG_061033.1,-0.13049384187932428
1225,NG_070788.1,-0.13050071802563706
1738,NG_063108.1,-0.13051801507715322
859,NG_063102.1,-0.1306157070504888
110,NG_062683.1,-0.13063685953001242
984,NG_065154.1,-0.13064906584838548
2017,NG_017185.1,-0.13073550629365888
285,NG_065156.1,-0.13075413495592703
1968,NG_062442.1,-0.13076135070109346
1476,NG_063532.1,-0.13077926963559416
1499,NG_063532.1,-0.13086681798745675
1251,NG_063529.1,-0.13104640141289392
852,NG_063102.1,-0.13111343564787553
2027,NG_017185.1,-0.1311583500095061
960,NG_065154.1,-0.13125002204140335
1465,NG_063532.1,-0.13126749532861398
914,NG_065802.1,-0.13131093451277026
1597,NG_061037.1,-0.1313201252052671
791,NG_062141.1,-0.13139042020537306
1274,NG_063529.1,-0.13140419654586938
303,NG_061033.1,-0.13146089001840777
848,NG_063101.1,-0.1314860320240256
813,NG_063101.1,-0.13155761484236211
655,NG_063524.1,-0.13157029910231793
1740,NG_063108.1,-0.13170673388801268
87,NG_065153.1,-0.1317151818474755
1342,NG_063530.1,-0.13175411397748538
1330,NG_063530.1,-0.13182175572925342
304,NG_061033.1,-0.1318668064838573
531,NG_062140.1,-0.13187829725083738
1290,NG_063529.1,-0.13192224848086104
256,NG_065156.1,-0.1320346213719465
722,NG_061034.1,-0.13204883682937507
1256,NG_063529.1,-0.1321077465280281
1009,NG_065157.1,-0.13212293162146127
1986,NG_062442.1,-0.13213226144694085
1687,NG_063104.1,-0.13214171569441507
1868,NG_065159.1,-0.13214171569441507
511,NG_062140.1,-0.13215818831131187
1037,NG_065157.1,-0.13235110487344215
134,NG_062683.1,-0.13246691424070245
508,NG_062140.1,-0.13261375619096188
1752,NG_063107.1,-0.13261469173968743
545,NG_062140.1,-0.13266533787309842
677,NG_063524.1,-0.1326793531879934
530,NG_062140.1,-0.13269158528199676
1418,NG_063531.1,-0.13271546206460078
691,NG_063524.1,-0.1327609445057245
609,NG_063522.1,-0.1327976324453018
1084,NG_065803.1,-0.1328379182660776
1111,NG_065158.1,-0.13284602766398196
683,NG_063524.1,-0.1329147044400651
1507,NG_061036.1,-0.13295860565570172
1407,NG_063531.1,-0.13306961165897468
571,NG_063521.1,-0.13308275560858007
1662,NG_063104.1,-0.13308826708670063
2045,NG_017185.1,-0.13319135829436612
825,NG_063101.1,-0.13322519482567674
1433,NG_063531.1,-0.13325254164013217
150,NG_063110.1,-0.13327468444002022
1011,NG_065157.1,-0.13329456964970687
625,NG_063522.1,-0.13335706210648202
1022,NG_065157.1,-0.13339738068801432
356,NG_061032.1,-0.13342571618191978
72,NG_065153.1,-0.133442982072772
75,NG_065153.1,-0.13351244631698617
1049,NG_065157.1,-0.13357413311471938
1987,NG_062442.1,-0.13365446331668102
48,NG_065155.1,-0.13367292955808885
161,NG_063110.1,-0.1337575815720693
955,NG_065154.1,-0.13383269727463876
589,NG_063521.1,-0.134070783334043
1409,NG_063531.1,-0.13410997344555398
1502,NG_061036.1,-0.13430900085016395
573,NG_063521.1,-0.13451460444209573
559,NG_063521.1,-0.13452869681132118
1595,NG_061037.1,-0.13459860470034873
939,NG_065802.1,-0.13468394056614819
1473,NG_063532.1,-0.13484382823019914
596,NG_063521.1,-0.13484382823019914
1956,NG_062442.1,-0.13490808882683264
1447,NG_063531.1,-0.13494878195462212
898,NG_063102.1,-0.13504412570529156
1036,NG_065157.1,-0.13520155247187954
1027,NG_065157.1,-0.13520155247187954
187,NG_063110.1,-0.13529885518720408
185,NG_063110.1,-0.13529885518720408
693,NG_063524.1,-0.13544139538431715
320,NG_061033.1,-0.13551698857858818
904,NG_065802.1,-0.13556664738652807
1167,NG_062444.1,-0.13559448477233466
346,NG_061033.1,-0.13561126420444025
906,NG_065802.1,-0.1356381791630229
544,NG_062140.1,-0.1356545053962112
729,NG_061034.1,-0.13574957550878097
126,NG_062683.1,-0.13585200160162725
1977,NG_062442.1,-0.13586128982295925
1443,NG_063531.1,-0.13608362795225526
555,NG_063521.1,-0.1360859945747312
412,NG_061105.1,-0.13612198618926186
341,NG_061033.1,-0.1361361168221204
1046,NG_065157.1,-0.136159542833587
543,NG_062140.1,-0.13621495544382495
1568,NG_061037.1,-0.13623573709963616
107,NG_062683.1,-0.1362424402846637
1487,NG_063532.1,-0.13626886332079707
889,NG_063102.1,-0.13641792628204757
855,NG_063102.1,-0.13641792628204757
409,NG_061105.1,-0.13643421685112583
1496,NG_063532.1,-0.13653063803862409
1200,NG_070788.1,-0.13658782961664534
927,NG_065802.1,-0.13660470278700787
680,NG_063524.1,-0.13662199911085715
1788,NG_063107.1,-0.13667034868850642
678,NG_063524.1,-0.13673141507999836
866,NG_063102.1,-0.13673879210358514
614,NG_063522.1,-0.13678556664566038
739,NG_061034.1,-0.13680470146363743
867,NG_063102.1,-0.13683794383663778
1028,NG_065157.1,-0.1368912078407986
733,NG_061034.1,-0.1368927523809239
758,NG_062141.1,-0.1369333734575749
1623,NG_063105.1,-0.13713672682765748
1020,NG_065157.1,-0.1371697167617209
2004,NG_017185.1,-0.13720797258617023
194,NG_063110.1,-0.13720909067672515
735,NG_061034.1,-0.13723574830091145
692,NG_063524.1,-0.13736099878681357
1812,NG_070799.1,-0.13739233066262346
966,NG_065154.1,-0.13739466574737202
1563,NG_061037.1,-0.13746967462881166
888,NG_063102.1,-0.1376794270889869
580,NG_063521.1,-0.13773495129351032
586,NG_063521.1,-0.1377710356585074
121,NG_062683.1,-0.13777142617714522
931,NG_065802.1,-0.1378886349811489
390,NG_061032.1,-0.13799766471761815
1989,NG_062442.1,-0.13805549114148996
1025,NG_065157.1,-0.13808055673598563
306,NG_061033.1,-0.13809110671944236
1303,NG_063530.1,-0.13817660883565824
1291,NG_063529.1,-0.1383266003971504
567,NG_063521.1,-0.13835627481107288
381,NG_061032.1,-0.13837792625108747
635,NG_063522.1,-0.13851229181405766
302,NG_061033.1,-0.1385645211428701
353,NG_061032.1,-0.13857344363941365
386,NG_061032.1,-0.13857739182395223
870,NG_063102.1,-0.1386085147121089
1514,NG_061036.1,-0.1387893618081913
923,NG_065802.1,-0.1387931663901159
77,NG_065153.1,-0.13881414231746386
1995,NG_062442.1,-0.1388383694203415
482,NG_062443.1,-0.13889911296039265
760,NG_062141.1,-0.13904962366929013
55,NG_065153.1,-0.13906744124796694
907,NG_065802.1,-0.1390825784261409
936,NG_065802.1,-0.13911014119851367
1480,NG_063532.1,-0.13911982018505897
1175,NG_062444.1,-0.13934316705196326
832,NG_063101.1,-0.13946152718969818
1961,NG_062442.1,-0.1395560590154329
281,NG_065156.1,-0.13957066377891814
1424,NG_063531.1,-0.13963271507850777
157,NG_063110.1,-0.13966424292760227
222,NG_063111.1,-0.13968472332944304
370,NG_061032.1,-0.1397074404064484
1287,NG_063529.1,-0.13977524617367043
1198,NG_062444.1,-0.13987629631737025
1006,NG_065157.1,-0.13993345079581826
1357,NG_061040.1,-0.1399461769698676
148,NG_062683.1,-0.14000589776651257
1283,NG_063529.1,-0.14003076435492895
1436,NG_063531.1,-0.14007391789239015
1412,NG_063531.1,-0.14024183018768915
686,NG_063524.1,-0.1402672007068188
1194,NG_062444.1,-0.1402679000453504
358,NG_061032.1,-0.14026817776165107
375,NG_061032.1,-0.14026817776165107
80,NG_065153.1,-0.14042452884036916
229,NG_063111.1,-0.1404579357113832
267,NG_065156.1,-0.1405124404276758
1115,NG_065158.1,-0.14058361008939074
624,NG_063522.1,-0.14059247342355585
781,NG_062141.1,-0.14066020200890267
299,NG_065156.1,-0.140866938087638
1542,NG_061036.1,-0.14086994408623799
1085,NG_065803.1,-0.14089457146738132
977,NG_065154.1,-0.14094378255132456
367,NG_061032.1,-0.14099851033388439
1575,NG_061037.1,-0.14110892303734346
1243,NG_070788.1,-0.141137497174451
314,NG_061033.1,-0.14120341645132722
234,NG_063111.1,-0.14135941873584795
1784,NG_063107.1,-0.14141289986386657
188,NG_063110.1,-0.14143663821180186
1328,NG_063530.1,-0.14152587937713174
910,NG_065802.1,-0.1415574322769742
1773,NG_063107.1,-0.14156211911279304
877,NG_063102.1,-0.14156453477977599
1162,NG_062444.1,-0.14169297635088451
579,NG_063521.1,-0.14171945685149123
537,NG_062140.1,-0.14183872541424808
1355,NG_061040.1,-0.14188394249823355
576,NG_063521.1,-0.14193920584217867
556,NG_063521.1,-0.14199652887176173
1236,NG_070788.1,-0.14203545468628792
383,NG_061032.1,-0.14206270248559066
595,NG_063521.1,-0.1420919932032717
2026,NG_017185.1,-0.1421051112046704
8,NG_065155.1,-0.14239247166551156
502,NG_062140.1,-0.14240110371753362
287,NG_065156.1,-0.14245697818626119
1023,NG_065157.1,-0.14245759415966103
363,NG_061032.1,-0.14251033980858685
91,NG_065153.1,-0.14259084522734755
1562,NG_061037.1,-0.14272713187122904
2000,NG_017185.1,-0.14279171246929467
717,NG_061034.1,-0.14287481660777102
343,NG_061033.1,-0.14289000531757
1435,NG_063531.1,-0.14293810524388634
2003,NG_017185.1,-0.14296832689289912
1353,NG_061040.1,-0.14298191064538834
513,NG_062140.1,-0.14317722104717606
540,NG_062140.1,-0.1431987106302121
1031,NG_065157.1,-0.14326399647333982
97,NG_065153.1,-0.1432741220164408
583,NG_063521.1,-0.14330036012889125
1609,NG_063105.1,-0.14335027666715439
525,NG_062140.1,-0.14339465090005143
509,NG_062140.1,-0.14339465090005143
932,NG_065802.1,-0.14383449860463388
1392,NG_061040.1,-0.14385975549335173
1372,NG_061040.1,-0.14401337151474747
892,NG_063102.1,-0.14425521496514443
554,NG_063521.1,-0.1442772155378978
673,NG_063524.1,-0.14443577636687077
987,NG_065154.1,-0.1445623268224765
645,NG_063522.1,-0.14459329192139098
1002,NG_065157.1,-0.14460455548854506
1492,NG_063532.1,-0.1446281779630249
963,NG_065154.1,-0.14462862714647545
1203,NG_070788.1,-0.14467755764010098
1790,NG_063107.1,-0.14469042509087604
470,NG_062443.1,-0.1446914267179777
2047,NG_017185.1,-0.1447138787186556
1482,NG_063532.1,-0.14472128978520837
679,NG_063524.1,-0.14483392866737266
675,NG_063524.1,-0.14483392866737266
1038,NG_065157.1,-0.1448805648299169
392,NG_061032.1,-0.1449065479085061
1180,NG_062444.1,-0.14492779978305975
1168,NG_062444.1,-0.14500055570134984
1453,NG_063532.1,-0.14504380878203044
1586,NG_061037.1,-0.1451488862875464
541,NG_062140.1,-0.14516828468945736
1512,NG_061036.1,-0.14517557875114478
439,NG_061105.1,-0.14517913965466872
1590,NG_061037.1,-0.14526351279096816
1557,NG_061037.1,-0.1452756777856299
2031,NG_017185.1,-0.14533848374767555
700,NG_061034.1,-0.1454640714773076
1581,NG_061037.1,-0.14549649576898815
724,NG_061034.1,-0.14557083205290627
1205,NG_070788.1,-0.1455979495168666
334,NG_061033.1,-0.14562292940831068
1423,NG_063531.1,-0.14562418868190136
275,NG_065156.1,-0.14579514052036674
490,NG_062443.1,-0.1458057234496995
1086,NG_065803.1,-0.1458057234496995
13,NG_065155.1,-0.14590697656632157
787,NG_062141.1,-0.14631700216735505
109,NG_062683.1,-0.14633284509576533
913,NG_065802.1,-0.14639209380911716
1552,NG_061037.1,-0.14642218444104577
1419,NG_063531.1,-0.1464438633055768
1559,NG_061037.1,-0.14645948427025451
779,NG_062141.1,-0.14647183622092846
326,NG_061033.1,-0.1465883744744776
656,NG_063524.1,-0.14664136897780156
769,NG_062141.1,-0.14672468910861225
1444,NG_063531.1,-0.14680358774827879
1583,NG_061037.1,-0.14681966292769844
129,NG_062683.1,-0.1468324465947936
257,NG_065156.1,-0.14684294214571353
591,NG_063521.1,-0.14688303467160585
438,NG_061105.1,-0.14699248619033545
1384,NG_061040.1,-0.14709274570159414
943,NG_065802.1,-0.14710268101217505
1343,NG_063530.1,-0.1471244908734054
2033,NG_017185.1,-0.14715150704230878
1361,NG_061040.1,-0.147165888502152
810,NG_063101.1,-0.14719651053781357
391,NG_061032.1,-0.14721448443896623
774,NG_062141.1,-0.14724224580227152
2043,NG_017185.1,-0.14731884483868807
351,NG_061032.1,-0.14735131701441812
2034,NG_017185.1,-0.1475293789009292
669,NG_063524.1,-0.147554984637352
638,NG_063522.1,-0.14756881183821552
1541,NG_061036.1,-0.14757538656741104
1854,NG_065159.1,-0.14767493234563345
1910,NG_061300.1,-0.14773960307827766
382,NG_061032.1,-0.1477958570980869
192,NG_063110.1,-0.14785962054936452
1135,NG_065158.1,-0.14798664459676686
1555,NG_061037.1,-0.14801487485333414
1505,NG_061036.1,-0.14807015106835014
1504,NG_061036.1,-0.1481518954140199
725,NG_061034.1,-0.1481723498201029
610,NG_063522.1,-0.1483486681084059
1296,NG_063529.1,-0.14842948912140536
1567,NG_061037.1,-0.14855656349922153
2007,NG_017185.1,-0.14867618294096852
211,NG_063111.1,-0.14870721396860892
270,NG_065156.1,-0.1488660364468012
1396,NG_061040.1,-0.14891064893165556
709,NG_061034.1,-0.14892790401211403
991,NG_065154.1,-0.14933178529751423
1030,NG_065157.1,-0.14941881392251705
636,NG_063522.1,-0.14946935122364557
1756,NG_063107.1,-0.149519327735482
328,NG_061033.1,-0.14952971667353254
1588,NG_061037.1,-0.14960315455549572
696,NG_063524.1,-0.14969323995827988
133,NG_062683.1,-0.14987476436062702
149,NG_062683.1,-0.14987476436062702
1321,NG_063530.1,-0.14998748983545734
355,NG_061032.1,-0.15001714953107298
670,NG_063524.1,-0.15010330960443852
928,NG_065802.1,-0.1501282350870155
1075,NG_065803.1,-0.15014964594232622
1947,NG_061300.1,-0.15014964594232622
1548,NG_061036.1,-0.15030273572939978
252,NG_065156.1,-0.1503078687087746
924,NG_065802.1,-0.1504031106623509
598,NG_063521.1,-0.15053334849257366
1413,NG_063531.1,-0.1505899382135088
1866,NG_065159.1,-0.15069880038733735
763,NG_062141.1,-0.1507332881591929
1156,NG_062444.1,-0.1508111655231193
1671,NG_063104.1,-0.15087760195421185
1408,NG_063531.1,-0.1509537449898778
90,NG_065153.1,-0.150966947079061
1454,NG_063532.1,-0.15098976972399286
1912,NG_061300.1,-0.1510045844315831
744,NG_061034.1,-0.15107171057052643
473,NG_062443.1,-0.1511779386555296
1422,NG_063531.1,-0.1511784819706642
771,NG_062141.1,-0.15124944156175824
726,NG_061034.1,-0.15130872451804767
153,NG_063110.1,-0.15144126849353234
195,NG_063110.1,-0.15144126849353234
1660,NG_063104.1,-0.15154784547474398
786,NG_062141.1,-0.15155840061723913
1663,NG_063104.1,-0.1516159805204904
1338,NG_063530.1,-0.15180546366817083
854,NG_063102.1,-0.15184766906355374
298,NG_065156.1,-0.15193397198751762
331,NG_061033.1,-0.15205163773826247
2011,NG_017185.1,-0.15217281899559265
770,NG_062141.1,-0.15217653446779533
1520,NG_061036.1,-0.15220770762452868
3,NG_065155.1,-0.15232309618771273
620,NG_063522.1,-0.15233306911581335
1169,NG_062444.1,-0.1524844917329466
789,NG_062141.1,-0.15250424534492185
651,NG_063524.1,-0.1525877616373988
183,NG_063110.1,-0.15285352994868068
360,NG_061032.1,-0.15291856490531203
1813,NG_070799.1,-0.15292717959573876
1466,NG_063532.1,-0.15298249784396722
1182,NG_062444.1,-0.15301875803443604
186,NG_063110.1,-0.15302371838593942
1715,NG_063108.1,-0.15304132270663628
750,NG_062141.1,-0.15310911489080736
423,NG_061105.1,-0.15311586752148787
1921,NG_061300.1,-0.15317049350091216
1019,NG_065157.1,-0.15317753260565642
965,NG_065154.1,-0.15325435722068914
1692,NG_063104.1,-0.1533444309341106
1223,NG_070788.1,-0.15347580745063732
594,NG_063521.1,-0.15353551828103068
1917,NG_061300.1,-0.15358005432822075
504,NG_062140.1,-0.15359043743007428
1739,NG_063108.1,-0.15369207674517704
597,NG_063521.1,-0.1538165121650224
1475,NG_063532.1,-0.15388761466941858
600,NG_063522.1,-0.15400501509812203
1053,NG_065803.1,-0.15416126128116642
1242,NG_070788.1,-0.1541800266452099
1718,NG_063108.1,-0.1542068562681006
418,NG_061105.1,-0.1542109121207469
1745,NG_063108.1,-0.15422268407480938
1239,NG_070788.1,-0.15431480725917096
1889,NG_065159.1,-0.15433123625760126
262,NG_065156.1,-0.15442719289171553
1197,NG_062444.1,-0.1544535891722288
1013,NG_065157.1,-0.1544806525839545
1732,NG_063108.1,-0.15465780474101137
930,NG_065802.1,-0.15473492751916507
1619,NG_063105.1,-0.15474958268353362
1324,NG_063530.1,-0.15481786204198195
1664,NG_063104.1,-0.15484113176742786
1579,NG_061037.1,-0.15519366284245062
236,NG_063111.1,-0.15520223614753265
756,NG_062141.1,-0.15531757494368842
564,NG_063521.1,-0.1553229828124275
1771,NG_063107.1,-0.15548743785188968
1960,NG_062442.1,-0.15565789181422213
1245,NG_070788.1,-0.15570721421423644
1104,NG_065158.1,-0.15579252307402575
797,NG_062141.1,-0.15582223698226771
1531,NG_061036.1,-0.1558748086622076
905,NG_065802.1,-0.15595189648341812
1263,NG_063529.1,-0.15610655312971788
1973,NG_062442.1,-0.1561520418253422
533,NG_062140.1,-0.15626602822949232
921,NG_065802.1,-0.15680323727959466
506,NG_062140.1,-0.1568233489490422
1344,NG_063530.1,-0.15691163166250183
749,NG_061034.1,-0.15700800184836033
795,NG_062141.1,-0.15707497777402163
743,NG_061034.1,-0.1571948905334179
1544,NG_061036.1,-0.15721335509525014
1569,NG_061037.1,-0.15723584288640813
265,NG_065156.1,-0.157240911248674
912,NG_065802.1,-0.15733998714181813
1427,NG_063531.1,-0.15734895425724194
1220,NG_070788.1,-0.15744203832801484
784,NG_062141.1,-0.15745820984920766
572,NG_063521.1,-0.15756417305248727
1317,NG_063530.1,-0.15761048344423728
568,NG_063521.1,-0.15766891638504937
518,NG_062140.1,-0.15768709151458
1603,NG_063105.1,-0.15770175519503127
141,NG_062683.1,-0.1578012335593808
1032,NG_065157.1,-0.15796466026847167
1816,NG_070799.1,-0.15799896594954604
373,NG_061032.1,-0.15802541059984687
1261,NG_063529.1,-0.15804694686612458
1259,NG_063529.1,-0.15812657578971234
1524,NG_061036.1,-0.15819217414885234
1808,NG_070799.1,-0.15823150602608715
103,NG_062683.1,-0.1582871716284327
1554,NG_061037.1,-0.15838219617449528
1014,NG_065157.1,-0.15850347790776137
1469,NG_063532.1,-0.15855071081672267
1592,NG_061037.1,-0.1585964984391543
1979,NG_062442.1,-0.15863826305804435
599,NG_063521.1,-0.15864989884343866
938,NG_065802.1,-0.1587485909994072
1134,NG_065158.1,-0.15879869403440633
411,NG_061105.1,-0.15879878954508153
1289,NG_063529.1,-0.1588116697391065
260,NG_065156.1,-0.15893878980805992
10,NG_065155.1,-0.15893893609386195
2042,NG_017185.1,-0.15894816540140988
1587,NG_061037.1,-0.15896608250139854
1228,NG_070788.1,-0.15902850021452686
454,NG_062443.1,-0.15917051222384443
1238,NG_070788.1,-0.15917926199369553
317,NG_061033.1,-0.1593296237167458
1103,NG_065158.1,-0.1593935093336457
1934,NG_061300.1,-0.1593935093336457
1132,NG_065158.1,-0.1594134511747866
626,NG_063522.1,-0.15942035355612627
510,NG_062140.1,-0.15942428535131925
772,NG_062141.1,-0.15942995750900885
552,NG_063521.1,-0.15943651992565655
1834,NG_070799.1,-0.15945754014554775
1221,NG_070788.1,-0.15947362520354103
